No,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Data Source ID,Name,SLN
551,-4.32,2.5,288.493,-3.9194,-0.4006000000000003,-3.8457,-0.4743000000000004,-3.7026,-0.6174000000000004,-3.5346,-0.7854000000000001,1,triamcinolone acetonide,FC[2]CH(C[5]HC(C[8](OC(OCH@8CH2@5)(CH3)CH3)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[49]=CHC(CH=CHC@2@49CH3)=O
552,-3.43,1.23,254.172,-2.9335,-0.49650000000000016,-3.0166,-0.4134000000000002,-2.9177,-0.5123000000000002,-2.9157,-0.5143,1,fludrocortisone,FC[2]CH(C[5]HC(C(CH2CH2@5)(OH)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[41]=CHC(CH2CH2C@2@41CH3)=O
553,-4.1,2.02,261.693,-3.577,-0.5229999999999997,-3.7796,-0.3203999999999998,-3.5058,-0.5941999999999998,-3.6272,-0.47279999999999944,1,fluoromethasone,FC[2]CH(C[5]HC(C(CH2CH2@5)(OH)C(=O)CH3)(CH2CH@2OH)CH3)CH2CH(C[39]=CHC(CH=CHC@2@39CH3)=O)CH3
554,-4.71,3.78,329.008,-4.5452,-0.1647999999999996,-4.4832,-0.2267999999999999,-4.4115,-0.29849999999999977,-4.3098,-0.4001999999999999,1,betamethasone-17-valerate,FC[2]CH(C[5]HC(C(CH(CH2@5)CH3)(OC(=O)CH2CH2CH2CH3)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[58]=CHC(CH=CHC@2@58CH3)=O
555,-4.9,2.19,291.556,-3.7953,-1.1047000000000002,-3.8899,-1.0101000000000004,-3.6193,-1.2807000000000004,-3.6165,-1.2835000000000005,3,decadronal,FC[2]CH(C[5]HC(C(CH(CH2@5)CH3)(OC(=O)CH3)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[49]=CHC(CH=CHC@2@49CH3)=O
556,-4.9,2.96,291.556,-4.0581,-0.8419000000000008,-3.8899,-1.0101000000000004,-4.1873,-0.7127000000000008,-4.0049,-0.8951000000000002,1,dexamethasone-17-acetate,FC[2]CH(C[5]HC(C(CH(CH2@5)CH3)(OH)C(=O)CH2OC(=O)CH3)(CH2CH@2OH)CH3)CH2CH2C[49]=CHC(CH=CHC@2@49CH3)=O
557,-3.64,1.87,266,-3.2655,-0.3745000000000003,-3.2052,-0.4348000000000001,-3.2899,-0.3501000000000003,-3.1723,-0.4677000000000002,1,dexamethasone,FC[2]CH(C[5]HC(C(CH(CH2@5)CH3)(OH)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[44]=CHC(CH=CHC@2@44CH3)=O
559,-4.13,2.16,308.935,-3.8879,-0.24209999999999976,-3.8595,-0.27049999999999974,-3.9651,-0.16489999999999982,-3.8295,-0.3005,1,triamcinolone diacetate,FC[2]CH(C[5]HC(C(CH(CH2@5)OC(=O)CH3)(OH)C(=O)CH2OC(=O)CH3)(CH2CH@2OH)CH3)CH2CH2C[52]=CHC(CH=CHC@2@52CH3)=O
560,-3.69,0.83,257.823,-2.6254,-1.0646,-2.5315,-1.1585,-2.6237,-1.0663,-2.53,-1.1600000000000001,1,triamcinolone,FC[2]CH(C[5]HC(C(CH(CH2@5)OH)(OH)C(=O)CH2OH)(CH2CH@2OH)CH3)CH2CH2C[42]=CHC(CH=CHC@2@42CH3)=O
561,-2,2.36,72.291,-1.9369,-0.06309999999999993,-1.8905,-0.10949999999999993,-2.1191,0.11909999999999998,-2.152,0.15200000000000014,1,m-difluorobenzene,FC[2]=CHC(=CHCH=CH@2)F
562,-2.54,2.54,97.499,-2.3509,-0.18909999999999982,-2.3754,-0.16460000000000008,-2.5161,-0.023900000000000254,-2.6025,0.0625,1,p-fluorobenzyl chloride,FC[2]=CHCH=C(CH=CH@2)CH2Cl
563,-4.43,3.01,271.364,-3.6103,-0.8196999999999997,-4.0435,-0.38649999999999984,-4.02,-0.41000000000000014,-4.5051,0.07509999999999994,1,haloperidol,FC[2]=CHCH=C(CH=CH@2)C(=O)CH2CH2CH2N[23]CH2CH2C(CH2CH2@23)(OH)C[39]=CHCH=C(CH=CH@39)Cl
564,-1.97,2.39,72.291,-1.9146,-0.055399999999999894,-1.8514,-0.11860000000000004,-2.0981,0.1281000000000001,-2.1154,0.1454000000000002,1,p-difluorobenzene,FC[2]=CHCH=C(CH=CH@2)F
565,-1.78,1.47,107.131,-1.8156,0.035600000000000076,-1.8058,0.025800000000000045,-2.0201,0.24009999999999976,-2.1088,0.3288,1,4-fluoroacetanilide,FC[2]=CHCH=C(CH=CH@2)NHC(=O)CH3
566,-1.8,2.27,71.849,-1.4905,-0.3095000000000001,-1.383,-0.41700000000000004,-1.5998,-0.20019999999999993,-1.5592,-0.24080000000000013,1,fluorobenzene,FC[2]=CHCH=CHCH=CH@2
567,-1.07,-0.78,68.821,-1.6323,0.5623,-1.6621,0.5920999999999998,-1.9082,0.8381999999999998,-1.9745,0.9044999999999999,1,5-fluorouracil,FC[2]=CHNHC(NHC@2=O)=O
569,-3.04,3.19,71.045,-3.3605,0.3205,-3.4141,0.3740999999999999,-3.2667,0.22670000000000012,-3.2358,0.19579999999999975,1,"1,1,2-trichlorotrifluoroethane",FC(F)(Cl)C(F)(Cl)Cl
570,-3.12,2.82,58.321,-2.9132,-0.20680000000000032,-2.9661,-0.15390000000000015,-2.8206,-0.2993999999999999,-2.7926,-0.3273999999999999,1,"1,2-dichlorotetrafluoroethane",FC(F)(Cl)C(F)(F)Cl
572,-3.59,2.07,247.415,-3.7921,0.20210000000000017,-3.6215,0.031500000000000306,-3.8034,0.21340000000000003,-3.7127,0.12270000000000003,1,bendroflumethiazide,FC(F)(F)C[5]C(=CHC[9]=C(CH=@5)NHCH(NHS@9(=O)=O)CH2C[25]=CHCH=CHCH=CH@25)S(=O)(=O)NH2
573,-1.6,2.87,102.596,-2.7087,1.1086999999999998,-2.5493,0.9493,-2.6208,1.0208,-2.4764,0.8763999999999998,1,Trifluoro-o-toluic acid,FC(F)(F)C[5]=C(CH=CHCH=CH@5)C(=O)OH
574,-4.15,4.06,306.014,-3.5996,-0.5504000000000002,-3.7268,-0.42320000000000046,-3.2643,-0.8857000000000004,-3.2493,-0.9007000000000005,1,fluphenazine,FC(F)(F)C[5]=CHC[8]=C(CH=CH@5)SC[15]=C(CH=CHCH=CH@15)N@8CH2CH2CH2N[35]CH2CH2N(CH2CH2@35)CH2CH2OH
575,-4.52,4.33,289.223,-3.8286,-0.6913999999999998,-4.0733,-0.4466999999999999,-3.4337,-1.0862999999999996,-3.4079,-1.1120999999999994,1,trifluoperazine,FC(F)(F)C[5]=CHC[8]=C(CH=CH@5)SC[15]=C(CH=CHCH=CH@15)N@8CH2CH2CH2N[35]CH2CH2N(CH2CH2@35)CH3
576,-5.3,5.33,248.827,-4.782,-0.5179999999999998,-4.7455,-0.5545,-4.4151,-0.8849,-4.2395,-1.0605000000000002,1,triflupromazine,FC(F)(F)C[5]=CHC[8]=C(CH=CH@5)SC[15]=C(CH=CHCH=CH@15)N@8CH2CH2CH2N(CH3)CH3
578,-4.44,3.7,228.495,-5.1179,0.6778999999999993,-5.3481,0.9080999999999992,-5.0687,0.6286999999999994,-5.2022,0.7622,1,fluridone,FC(F)(F)C[5]=CHC(=CHCH=CH@5)C[15]=CHN(CH=C(C@15=O)C[24]=CHCH=CHCH=CH@24)CH3
579,-8.4,5.68,269.935,-6.184,-2.216,-6.2255,-2.1745,-6.0385,-2.3615000000000004,-5.8653,-2.5347,1,fluotrimazole,FC(F)(F)C[5]=CHC(=CHCH=CH@5)C(N[16]N=CHN=CH@16)(C[23]=CHCH=CHCH=CH@23)C[34]=CHCH=CHCH=CH@34
581,-4.04,2.45,179.412,-4.2377,0.1977000000000002,-4.2697,0.22970000000000024,-4.173,0.133,-4.2277,0.18769999999999953,1,norflurazon,FC(F)(F)C[5]=CHC(=CHCH=CH@5)N[15]N=CHC(=C(C@15=O)Cl)NHCH3
582,-1.47,2.39,94.943,-2.5675,1.0975,-2.5041,1.0341000000000002,-2.4368,0.9667999999999999,-2.2906,0.8206,1,3-trifluoromethylaniline,FC(F)(F)C[5]=CHC(=CHCH=CH@5)NH2
583,-4.36,5.62,178.476,-4.775,0.41500000000000004,-4.1538,-0.20619999999999994,-4.8532,0.49319999999999986,-4.2586,-0.10139999999999993,1,flufenamic acid,FC(F)(F)C[5]=CHC(=CHCH=CH@5)NHC[17]=C(CH=CHCH=CH@17)C(=O)OH
584,-4.17,4.94,172.655,-4.3597,0.1897000000000002,-3.6827,-0.48729999999999984,-4.4744,0.3044000000000002,-3.8981,-0.27190000000000003,1,niflumic acid,FC(F)(F)C[5]=CHC(=CHCH=CH@5)NHC[17]N=CHCH=CHC=@17C(=O)OH
585,-3.43,2.36,142.709,-3.0071,-0.4229000000000003,-2.9514,-0.47860000000000014,-2.8596,-0.5704000000000002,-2.7714,-0.6586000000000003,1,fluometuron,FC(F)(F)C[5]=CHC(=CHCH=CH@5)NHC(=O)N(CH3)CH3
587,0.3,0.66,48.338,-0.7251,1.0251,-0.8985,1.1985,-0.5603,0.8603000000000001,-0.6476,0.9476,1,"1,1,1-trifluoro-2-propanol",FC(F)(F)CH(OH)CH3
590,-3.24,3.46,179.533,-4.1264,0.8864000000000001,-3.7105,0.4704999999999999,-3.9569,0.7168999999999999,-3.632,0.3919999999999999,1,mefluidide,FC(F)(F)S(=O)(=O)NHC[10]=C(CH=C(C(=CH@10)NHC(=O)CH3)CH3)CH3
591,-3.8,4.47,222.261,-4.6911,0.8910999999999998,-4.1919,0.3919000000000006,-4.2364,0.4363999999999999,-3.6398,-0.16019999999999968,1,perfluidone,FC(F)(F)S(=O)(=O)NHC[10]=C(CH=C(CH=CH@10)S(=O)(=O)C[22]=CHCH=CHCH=CH@22)CH3
595,-5.22,5.08,303.593,-5.376,0.15600000000000058,-5.5255,0.3055000000000003,-5.1718,-0.048199999999999577,-5.2149,-0.00509999999999966,1,liothyronine,IC[2]=C(C(=CHC(=CH@2)CH2CH(NH2)C(=O)OH)I)OC[24]=CHC(=C(CH=CH@24)OH)I
596,-2.86,2.26,198.017,-3.5976,0.7376,-3.9502,1.0902000000000003,-3.5843,0.7242999999999999,-3.9096,1.0496000000000003,1,"3,5-diiodotyrosine",IC[2]=C(C(=CHC(=CH@2)CH2CH(NH2)C(=O)OH)I)OH
597,-3.61,3.6,159.04,-4.3211,0.7111000000000005,-4.2638,0.6537999999999999,-4.2056,0.5955999999999997,-4.1596,0.5496000000000003,1,ioxynil,IC[2]=C(C(=CHC(=CH@2)C#N)I)OH
598,-3.31,4.56,163.323,-4.1999,0.8899000000000004,-3.8127,0.5026999999999999,-4.3023,0.9922999999999997,-3.992,0.6819999999999999,1,"3,5-diiodosalicylic acid",IC[2]=C(C(=CHC(=CH@2)I)C(=O)OH)OH
599,-6.62,5.51,207.673,-5.8167,-0.8033000000000001,-5.6522,-0.9678000000000004,-5.9538,-0.6661999999999999,-5.7902,-0.8298000000000005,1,iodofenphos,IC[2]=C(CH=C(C(=CH@2)Cl)OP(=S)(OCH3)OCH3)Cl
601,-4.21,3.23,195.474,-3.9581,-0.2519,-4.1337,-0.07629999999999981,-3.9416,-0.26839999999999975,-4.185,-0.025000000000000355,1,benodanil,IC[2]=C(CH=CHCH=CH@2)C(=O)NHC[16]=CHCH=CHCH=CH@16
602,-2.73,2.16,123.901,-2.5103,-0.2197,-2.6987,-0.031299999999999883,-2.4894,-0.24060000000000015,-2.6259,-0.10409999999999986,1,o-Iodobenzoic acid,IC[2]=C(CH=CHCH=CH@2)C(=O)OH
604,-3.27,3.11,123.901,-2.7916,-0.47840000000000016,-2.6482,-0.6217999999999999,-2.7731,-0.4969000000000001,-2.6589,-0.6111,1,m-Iodobenzoic acid,IC[2]=CHC(=CHCH=CH@2)C(=O)OH
607,-3.13,3.23,106.964,-2.9918,-0.13819999999999988,-3.0403,-0.08970000000000011,-3.0703,-0.059699999999999864,-3.1524,0.022400000000000198,1,1-fluoro-4-iodobenzene,IC[2]=CHCH=C(CH=CH@2)F
608,-3.25,2.71,141.804,-2.9367,-0.3132999999999999,-2.8821,-0.3679000000000001,-3.0463,-0.2037,-3.0731,-0.17689999999999984,1,4-iodoacetanilide,IC[2]=CHCH=C(CH=CH@2)NHC(=O)CH3
609,-2.78,3.25,106.522,-2.6581,-0.12189999999999968,-2.6239,-0.1560999999999999,-2.6525,-0.12749999999999995,-2.6359,-0.1440999999999999,1,iodobenzene,IC[2]=CHCH=CHCH=CH@2
610,-3.46,3.85,197.281,-4.3205,0.8605,-4.7322,1.2721999999999998,-4.2812,0.8212000000000002,-4.613,1.1530000000000005,3,"2,3,4,5-tetraiodo-1H-pyrrole",IC[2]NHC(=C(C=@2I)I)I
611,-3.46,3.85,197.281,-4.3155,0.8555000000000001,-4.8543,1.3943000000000003,-4.4268,0.9668000000000001,-4.5802,1.1201999999999996,3,"2,3,4,5-tetraiodo-1H-pyrrole",IC[2]NHC(=C(C=@2I)I)I
612,-4.81,4.68,127.756,-3.5193,-1.2906999999999997,-3.3477,-1.4622999999999995,-3.6501,-1.1598999999999995,-3.5127,-1.2972999999999995,1,1-iodoheptane,ICH2CH2CH2CH2CH2CH2CH3
613,-2.96,3.09,90.304,-2.2152,-0.7448000000000001,-2.0856,-0.8744000000000001,-2.2724,-0.6875999999999998,-2.1669,-0.7930999999999999,1,1-iodobutane,ICH2CH2CH2CH3
614,-2.29,2.56,77.82,-1.773,-0.5170000000000001,-1.6727,-0.6173,-1.8084,-0.48160000000000003,-1.7323,-0.5577000000000001,1,1-iodopropane,ICH2CH2CH3
615,-0.43,1.04,82.715,-1.0478,0.6178000000000001,-1.1662,0.7362,-1.0587,0.6287,-1.1453,0.7153,1,beta-Iodopropionic acid,ICH2CH2C(=O)OH
616,-1.6,2.03,65.336,-1.3151,-0.28490000000000015,-1.2512,-0.3488,-1.3016,-0.2984,-1.2544,-0.34560000000000013,1,iodoethane,ICH2CH3
618,-1,1.5,52.852,-0.9511,-0.048900000000000055,-0.8958,-0.10419999999999996,-0.9639,-0.03610000000000002,-0.9399,-0.06010000000000004,1,iodomethane,ICH3
619,-2.09,2.38,77.82,-1.6133,-0.4766999999999999,-1.6014,-0.4885999999999999,-1.5706,-0.5193999999999999,-1.5371,-0.5529,1,2-iodopropane,ICH(CH3)CH3
620,-3.22,3.06,99.795,-2.6199,-0.6001000000000003,-2.592,-0.6280000000000001,-2.771,-0.4490000000000003,-2.7925,-0.4275000000000002,1,"1,2-diiodoethylene",ICH=[S=I]CHI
621,-3.22,3.06,99.795,-2.6199,-0.6001000000000003,-2.592,-0.6280000000000001,-2.6837,-0.5363000000000002,-2.6358,-0.5842,1,"1,2-diiodoethylene",ICH=[S=N]CHI
622,-1.32,0.62,289.69,-3.3078,1.9877999999999998,-3.3529,2.0328999999999997,-3.6991,2.3791,-4.0622,2.7421999999999995,1,cephaloridine,N[1](CH=CHCH=C=CH@1)CH2C[14]=C(N[16]CH(SCH2@14)CH(C@16=O)NHC(=O)CH2C[34]SCH=CHCH=@34)C(OH)=O
623,-1.99,-3.47,148.888,-0.8988,-1.0912,-2.2119,0.2219,-0.5797,-1.4102999999999999,-1.798,-0.19199999999999995,1,minoxidil,N[1:+1](=C(N=C(CH=C@1NH2)N[11]CH2CH2CH2CH2CH2@11)NH2)O[-1]
625,-3.97,2.7,168.417,-3.5915,-0.3785000000000003,-3.7316,-0.2384000000000004,-3.4851,-0.4849000000000001,-3.5984,-0.3716000000000004,1,"4,7-dimethyl-1,10-phenanthroline",N[1]C[2]C[3]N=CHCH=C(C=@3CH=CHC=@2C(=CHCH=@1)CH3)CH3
626,-2.78,3.31,149.27,-3.3113,0.5313000000000003,-3.2535,0.47350000000000003,-3.3007,0.5207000000000002,-3.2409,0.4609000000000001,1,phenanthridine,N[1]C[2]=C(C[4]=C(CH=@1)CH=CHCH=CH@4)CH=CHCH=CH@2
627,-3.36,3.31,149.27,-3.3541,-0.005900000000000016,-3.3022,-0.05779999999999985,-3.3596,-0.00039999999999995595,-3.3057,-0.054300000000000015,1,benzo(f)quinoline,N[1]C[2]=C(C[4]=C(CH=CH@2)CH=CHCH=CH@4)CH=CHCH=@1
628,-5.54,3.64,261.339,-4.3775,-1.1624999999999996,-4.3883,-1.1517,-4.4747,-1.0652999999999997,-4.5111,-1.0289000000000001,1,cinmetacin,N[1](C[2]=C(C(=C@1CH3)CH2C(=O)OH)CH=C(CH=CH@2)OCH3)C(=O)CH=[S=I]CHC[35]=CHCH=CHCH=CH@35
629,-5.54,3.64,261.339,-4.3775,-1.1624999999999996,-4.3883,-1.1517,-4.3202,-1.2198000000000002,-4.1253,-1.4146999999999998,1,cinmetacin,N[1](C[2]=C(C(=C@1CH3)CH2C(=O)OH)CH=C(CH=CH@2)OCH3)C(=O)CH=[S=N]CHC[35]=CHCH=CHCH=CH@35
630,-1.94,3,132.396,-2.9369,0.9969000000000001,-2.9462,1.0062000000000002,-2.8366,0.8965999999999998,-2.8776,0.9376000000000002,1,"2,4-dimethylquinoline",N[1]C[2]=C(C(=CHC=@1CH3)CH3)CH=CHCH=CH@2
631,-1.2,2.91,124.219,-2.6611,1.4610999999999998,-2.386,1.1860000000000002,-2.552,1.352,-2.3644,1.1643999999999999,1,4-hydroxy-2-methylquinoline,N[1]C[2]=C(C(=CHC=@1CH3)OH)CH=CHCH=CH@2
632,-2.54,1.45,111.735,-1.7346,-0.8054000000000001,-1.7392,-0.8008,-1.6839,-0.8561000000000001,-1.6971,-0.8429,1,5-hydroxyquinoline,N[1]C[2]=C(C(=CHCH=CH@2)OH)CH=CHCH=@1
633,-1.87,1.24,219.141,-2.43,0.56,-2.6191,0.7490999999999999,-2.5681,0.6980999999999997,-2.7302,0.8601999999999999,3,cepharamine,N[1](C[2]C(CH2CH2@1)(CH2C(CH=CH@2)=O)C[19]=C(CH=CHC(=C@19OH)OCH3)CH2CH2@2)CH3
634,-3.67,3.4,149.27,-3.3657,-0.3043,-3.3018,-0.36819999999999986,-3.3353,-0.3346999999999998,-3.3302,-0.3397999999999999,1,acridine,N[1]C[2]C(CH=C[6]C=@1CH=CHCH=CH@6)=CHCH=CHCH=@2
636,-2.16,1.8,111.735,-1.8218,-0.33820000000000006,-1.7018,-0.45820000000000016,-1.7266,-0.43340000000000023,-1.6004,-0.5596000000000001,1,6-hydroxyquinoline,N[1]C[2]=C(CH=C(CH=CH@2)OH)CH=CHCH=@1
637,-5.4,3.9,209.603,-4.5568,-0.8432000000000004,-4.6508,-0.7492000000000001,-4.6687,-0.7313000000000001,-4.9618,-0.43820000000000014,1,biquinoline,N[1]C[2]=C(CH=CHC=@1C[9]N=C[11]C(=CHCH=@9)CH=CHCH=CH@11)CH=CHCH=CH@2
638,-1.94,3,132.396,-2.9369,0.9969000000000001,-2.9462,1.0062000000000002,-2.8271,0.8871000000000002,-2.8997,0.9597000000000002,1,"2,7-dimethylquinoline",N[1]C[2]=C(CH=CHC=@1CH3)CH=CHC(=CH@2)CH3
640,-2.42,1.87,111.735,-1.9101,-0.5099,-1.7766,-0.6434,-1.9103,-0.5096999999999998,-1.7932,-0.6268,1,8-quinolinol,N[1]C[2]=C(CH=CHCH=@1)CH=CHCH=C@2OH
641,-1.3,2.08,107.428,-1.8231,0.5230999999999999,-1.7625,0.4624999999999999,-1.8091,0.5090999999999999,-1.7554,0.4554,1,quinoline,N[1]C[2]=C(CH=CHCH=@1)CH=CHCH=CH@2
642,-4.19,4.8,237.619,-3.3387,-0.8513000000000006,-3.1042,-1.0858000000000003,-3.1849,-1.0051000000000005,-2.8459,-1.3441000000000005,1,imipramine,N[1](C[2]=C(CH=CHCH=CH@2)CH2CH2C[18]=C@1CH=CHCH=CH@18)CH2CH2CH2N(CH3)CH3
643,-3.66,4.13,225.135,-3.1035,-0.5565000000000002,-2.9915,-0.6685000000000003,-3.147,-0.5130000000000003,-2.9927,-0.6673,1,desipramine,N[1](C[2]=C(CH=CHCH=CH@2)CH2CH2C[18]=C@1CH=CHCH=CH@18)CH2CH2CH2NHCH3
647,-2.68,2.53,143.449,-2.8799,0.19989999999999997,-2.7549,0.07489999999999997,-2.8554,0.17539999999999978,-2.7667,0.0867,1,"1,7-phenantroline",N[1]C[2]=C(N=CHCH=@1)CH=CHC[13]=C@2CH=CHCH=CH@13
648,-2.09,1.54,275.248,-3.0715,0.9815,-2.9645,0.8745000000000003,-2.272,0.18199999999999994,-2.1208,0.03080000000000016,1,brucine,N[1]C[2]HC[4](C[5]HN(C[8]=C@4CH=C(C(=CH@8)OCH3)OCH3)C(CH2C[30]HOCH2CH=C(CH2@1)CH(CH@5@30)CH2@2)=O)CH2CH2@1
649,-2.09,1.54,275.248,-3.069,0.9790000000000001,-3.0229,0.9329000000000001,-2.3056,0.21560000000000024,-2.0715,-0.01849999999999996,1,brucine,N[1]C[2]HC[4](C[5]HN(C[8]=C@4CH=C(C(=CH@8)OCH3)OCH3)C(CH2C[30]HOCH2CH=C(CH2@1)CH(CH@5@30)CH2@2)=O)CH2CH2@1
650,-3.32,1.74,241.666,-2.8246,-0.4953999999999996,-2.6126,-0.7073999999999998,-2.0867,-1.2332999999999998,-1.9152,-1.4047999999999998,1,strychnine,N[1]C[2]HC[4](C[5]HN(C[8]=C@4CH=CHCH=CH@8)C(CH2C[22]HOCH2CH=C(CH2@1)CH(CH@5@22)CH2@2)=O)CH2CH2@1
651,-3.32,1.74,241.666,-2.8228,-0.49719999999999986,-2.6545,-0.6654999999999998,-2.1558,-1.1641999999999997,-1.9244,-1.3955999999999997,1,strychnine,N[1]C[2]HC[4](C[5]HN(C[8]=C@4CH=CHCH=CH@8)C(CH2C[22]HOCH2CH=C(CH2@1)CH(CH@5@22)CH2@2)=O)CH2CH2@1
652,-1.52,1.2,216.078,-2.4076,0.8876,-2.5646,1.0446,-2.0082,0.48819999999999997,-2.2072,0.6871999999999998,1,codeine,N[1](C[2]HC[4]HC[6](CH(OC[10]C@6=C(CH=CHC=@10OCH3)CH2@2)CH(CH=CH@4)OH)CH2CH2@1)CH3
653,-3.28,0.43,203.594,-2.0325,-1.2474999999999996,-2.2708,-1.0091999999999999,-1.5307,-1.7492999999999999,-1.8132,-1.4667999999999999,1,morphine,N[1](C[2]HC[4]HC[6](CH(OC[10]C@6=C(CH=CHC=@10OH)CH2@2)CH(CH=CH@4)OH)CH2CH2@1)CH3
654,-1.87,1.01,219.141,-2.3141,0.4440999999999997,-2.5258,0.6557999999999997,-2.2798,0.4097999999999997,-2.4671,0.5970999999999997,1,thebainone A,N[1](C[2]HC[4]HC(CH2CH2@1)(CH2C(CH=CH@4)=O)C[22]=C(CH=CHC(=C@22OH)OCH3)CH2@2)CH3
655,-2.82,0.78,240.339,-2.0504,-0.7696000000000001,-2.3175,-0.5025,-1.3419,-1.4780999999999997,-1.7614,-1.0585999999999998,1,ajmaline,N[1]C[2]HC[4]HN(C[7]=C(CH=CHCH=CH@7)C[17]@4CH(CH(CH@1CH2@17)CH(CH(CH@1OH)CH2CH3)CH2@2)OH)CH3
656,-0.48,0.76,211.62,-1.8263,1.3463,-2.1025,1.6225,-1.1692,0.6892,-1.5409,1.0609,1,scopolamine,N[1](C[2]HC[4]HOCH@4CH@1CH2CH(CH2@2)OC(=O)CH(CH2OH)C[29]=CHCH=CHCH=CH@29)CH3
657,-1.91,1.53,214.095,-1.9003,-0.00969999999999982,-2.1554,0.24540000000000028,-1.5354,-0.3745999999999998,-1.8251,-0.08489999999999998,1,hyoscyamine,N[1](C[2]HCH2CH(CH2CH@1CH2CH2@2)OC(=O)CH(CH2OH)C[30]=CHCH=CHCH=CH@30)CH3
658,-2.23,3.08,214.683,-2.6816,0.4516,-2.4208,0.19079999999999986,-2.4574,0.22739999999999982,-2.2445,0.014499999999999957,1,cocaine,N[1](C[2]HCH(CH(CH2CH@1CH2CH2@2)OC(=O)C[22]=CHCH=CHCH=CH@22)C(=O)OCH3)CH3
659,-0.02,-0.6,122.973,0.4036,-0.42360000000000003,0.2481,-0.2681,0.5627,-0.5827,0.3296,-0.3496,1,ecgonine,N[1](C[2]HCH(CH(CH2CH@1CH2CH2@2)OH)C(=O)OH)CH3
670,-0.12,-1.01,102.449,-0.7177,0.5977,-1.0202,0.9002,-0.6114,0.49140000000000006,-0.7953,0.6753,1,4-methylpteridine,N[1]C[2]N=CHCH=NC=@2CH=NC=@1CH3
671,-1.11,-0.56,106.756,-0.7842,-0.3258000000000001,-0.9432,-0.16680000000000006,-0.7178,-0.3922000000000001,-0.733,-0.3770000000000001,1,4-methoxypteridine,N[1]C[2]N=CHCH=NC=@2CH=NC=@1OCH3
673,0.02,-1.26,89.965,-0.1635,0.1835,-0.3321,0.3521,-0.0033,0.0233,0.0238,-0.0038000000000000013,1,pteridine,N[1]C[2]N=CHCH=NC=@2CH=NCH=@1
674,-0.47,-0.8,102.449,-0.7101,0.24009999999999998,-0.9351,0.46510000000000007,-0.5126,0.04259999999999997,-0.6214,0.15139999999999998,1,2-methylpteridine,N[1]C[2]N=CHCH=NC=@2C(=NCH=@1)CH3
675,-1.11,0.14,106.756,-0.9438,-0.16620000000000013,-0.8581,-0.2519000000000001,-0.7684,-0.3416000000000001,-0.5612,-0.5488000000000001,1,2-methoxypteridine,N[1]C[2]N=CHCH=NC=@2C(=NCH=@1)OCH3
676,0.06,-0.8,102.449,-0.7101,0.7701,-0.9351,0.9951000000000001,-0.5004,0.5604,-0.5712,0.6312,1,7-methylpteridine,N[1]C[2]N=CHC(=NC=@2CH=NCH=@1)CH3
677,-1.14,-0.36,106.756,-0.7732,-0.3667999999999999,-0.8581,-0.28189999999999993,-0.6535,-0.48649999999999993,-0.6204,-0.5196,1,7-methoxypteridine,N[1]C[2]N=CHC(=NC=@2CH=NCH=@1)OCH3
678,-1.95,-0.12,169.613,-1.6872,-0.2627999999999999,-1.234,-0.716,-1.2205,-0.7295,-0.8271,-1.1229,1,tubercidin,N[1](C[2]N=CHN=C(C=@2CH=CH@1)NH2)C[16]HOCH(CH(CH@16OH)OH)CH2OH
681,-3.68,-2.02,245.037,-2.8928,-0.7872000000000003,-3.6,-0.08000000000000007,-3.1907,-0.48930000000000007,-3.8862,0.20619999999999994,1,riboflavin,N[1](C[2]=NC(NHC(C@2=NC[10]=C@1CH=C(C(=CH@10)CH3)CH3)=O)=O)CH2CH(OH)CH(OH)CH(OH)CH2OH
683,0.38,1.65,90.554,-1.3592,1.7391999999999999,-1.3631,1.7431,-1.2912,1.6711999999999998,-1.2837,1.6637,1,"2,3-dimethylpyridine",N[1]=C(C(=CHCH=CH@1)CH3)CH3
684,0.38,1.65,90.554,-1.391,1.771,-1.4047,1.7847,-1.2979,1.6779000000000002,-1.3171,1.6970999999999998,1,"2,4-dimethylpyridine",N[1]=C(CH=C(CH=CH@1)CH3)CH3
685,0.4,1.65,90.554,-1.3592,1.7591999999999999,-1.3631,1.7631000000000001,-1.2632,1.6632000000000002,-1.2944,1.6944,1,"2,5-dimethylpyridine",N[1]=C(CH=CHC(=CH@1)CH3)CH3
686,0.45,1.65,90.554,-1.3352,1.7852,-1.3872,1.8372,-1.2486,1.6985999999999999,-1.3522,1.8022,1,"2,6-dimethylpyridine",N[1]=C(CH=CHCH=C@1CH3)CH3
687,-1.42,1.28,125.919,-1.5928,0.17280000000000006,-1.7097,0.28970000000000007,-1.6725,0.25250000000000017,-1.838,0.41800000000000015,1,"2,2´-bipyridine",N[1]=C(CH=CHCH=CH@1)C[11]N=CHCH=CHCH=@11
689,1.02,-0.64,69.893,-0.1714,1.1914,-0.3912,1.4112,0.0247,0.9953000000000001,-0.1863,1.2063,1,2-hydroxypyridine,N[1]=C(CH=CHCH=CH@1)OH
