No,Expt.,ClogP,Tm,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Name,SLN
537,-4.89,3.2,424,212.526,-4.1448,-0.7451999999999996,-4.2672,-0.6227999999999998,-4.1455,-0.7444999999999995,-4.2888,-0.6011999999999995,Chloroxuron,ClC[2]=CHCH=C(OC[9]=CHCH=C(NHC(=O)N(CH3)CH3)CH=CH@9)CH=CH@2
538,-3.39,3.49,311,149.13,-3.1042,-0.28580000000000005,-2.8839,-0.5061,-3.3028,-0.08720000000000017,-3.1628,-0.2272000000000003,Chlorpropham,ClC[2]CH=C(NHC(OCH(CH3)CH3)=O)CH=CHCH=@2
539,0.32,0.51,298,55.121,-0.2666,0.5866,-0.3836,0.7036,-0.2849,0.6049,-0.3735,0.6935,t-Crotonaldehyde,O=CHCH=[S=N]CHCH3
540,-7.2,5.39,383,215.193,-5.9954,-1.2046000000000001,-6.2182,-0.9817999999999998,-6.2317,-0.9683000000000002,-6.371,-0.8289999999999997,DDD,ClCH(Cl)CH(C[7]=CHCH=C(Cl)CH=CH@7)C[18]=CHCH=C(Cl)CH=CH@18
541,-6.9,6.37,362,214.537,-6.4869,-0.4131,-6.4574,-0.44260000000000055,-6.5914,-0.3086000000000002,-6.539,-0.36100000000000065,DDE,ClC[2]=CHCH=C(C(C[9]=CHCH=C(Cl)CH=CH@9)=C(Cl)Cl)CH=CH@2
542,-8.08,5.92,382,228.359,-6.7084,-1.3716,-7.0468,-1.0332,-6.8138,-1.2662000000000004,-6.997,-1.0830000000000002,DDT,ClC(Cl)(Cl)CH(C[7]=CHCH=C(Cl)CH=CH@7)C[18]=CHCH=C(Cl)CH=CH@18
543,-3.45,3.41,414,245.116,-4.2958,0.8457999999999997,-4.3095,0.8594999999999997,-4.2653,0.8152999999999997,-4.2029,0.7528999999999995,Deoxycorticosterone,O=C(C[3:s=I]HC[5:s=N](C[s=I]H(C[8:s=N]HC[s=N]H(C[12:s=I](C(CH2CH2@8)=CHC(=O)CH2CH2@12)CH3)CH2CH2@5)CH2CH2@3)CH3)CH2OH
544,-3.61,1.87,535,266,-3.2655,-0.34450000000000003,-3.2052,-0.4047999999999998,-3.2372,-0.3727999999999998,-3.1312,-0.47879999999999967,Dexamethasone,FC[2:s=N]C[s=N]H(C[5:s=I]HC[s=N](C[s=N](OH)(C[s=N]H(CH2@5)CH3)C(=O)CH2OH)(CH2C[s=I]H@2OH)CH3)CH2CH2C[44]C[s=N]@2(CH3)CH=CHC(=O)CH=@44
545,-5.85,4.7,340,256.475,-6.3181,0.4681000000000006,-6.0156,0.1656000000000004,-5.6861,-0.16389999999999993,-5.3084,-0.5415999999999999,dialifos,ClCH2CH(SP(=S)(OCH2CH3)OCH2CH3)N[26]C(=O)C[29]C(C@26=O)=CHCH=CHCH=@29
546,-4.06,5.13,298,188.449,-3.8906,-0.16939999999999955,-3.4326,-0.6273999999999997,-4.1353,0.07530000000000037,-3.605,-0.4549999999999996,Diallate,ClC(CH2SC(=O)N(CH(CH3)CH3)CH(CH3)CH3)=[S=I]CHCl
547,-2.38,2.65,298,97.335,-2.5347,0.15470000000000006,-2.5775,0.19750000000000023,-2.7741,0.3940999999999999,-2.8417,0.4617,"1,2-Dibromo-3-chloropropane",CH2(CH(CH2Cl)Br)Br
548,-4.4,4.92,298,199.255,-4.2375,-0.16250000000000053,-4.7843,0.38429999999999964,-4.4035,0.0034999999999998366,-4.9836,0.5835999999999997,o-dibutylphthalate,O[-1]C(=O)C[4]C(=C(CH2CH2CH2CH3)CH=CHC=@4C(O[-1])=O)CH2CH2CH2CH3
549,-1.7,2.75,388,131.909,-3.3119,1.6119,-3.3022,1.6022,-3.156,1.4560000000000002,-3.1066,1.4065999999999999,Dicamba,ClC[2]=C(C(OCH3)=C(Cl)CH=CH@2)C(OH)=O
550,-3.82,4.24,313,227.338,-5.2803,1.4603000000000006,-5.6821,1.8621000000000003,-5.278,1.4579999999999997,-5.6465,1.8264999999999998,Diclofop-methyl,ClC[2]=C(OC[5]=CHCH=C(OCH(CH3)C(OCH3)=O)CH=CH@5)CH=CHC(Cl)=CH@2
551,-6.29,4.88,448,203.798,-6.3673,0.07730000000000015,-6.1622,-0.1277999999999997,-5.4923,-0.7976999999999999,-5.4081,-0.8818999999999999,Dieldrin,ClC[2:s=N]C[3]HCH(C[7:s=N]HC[9]HOCH@9C[s=I]H@3CH2@7)C[s=N](Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl
552,-5.28,2.44,529,514.457,-3.1588,-2.1212000000000004,-3.4107,-1.8693000000000004,-3.8929,-1.3871000000000002,-4.2898,-0.9902000000000006,Digitoxin,OHC[3:s=N]C[4:s=N]HC[s=N]H(C[8:s=I](C[s=I]H(CH2CH2@4)CH2C[s=I]H(OC[23:s=I]HOC[s=N]H(C[s=N]H(OC[31:s=I]HOC[s=N]H(C[s=N]H(OC[39:s=I]HOC[s=N]H(C[s=N]H(OH)C[s=N]H(OH)CH2@39)CH3)C[s=N]H(OH)CH2@31)CH3)C[s=N]H(OH)CH2@23)CH3)CH2CH2@8)CH3)CH2CH2C[s=I]@3(C[s=I]H(CH2CH2@3)C[106]CH2OC(=O)CH=@106)CH3
553,-4.16,0.85,533,518.764,-2.2329,-1.9271000000000003,-2.9364,-1.2236000000000002,-3.3898,-0.7702,-3.8912,-0.26880000000000015,Digoxin,OHC[3:s=N]C[4:s=N]HC[s=N]H(C[8:s=I](C[s=I]H(CH2CH2@4)CH2C[s=I]H(OC[23:s=I]HOC[s=N]H(C[s=N]H(OC[31:s=I]HOC[s=N]H(C[s=N]H(OC[39:s=I]HOC[s=N]H(C[s=N]H(OH)C[s=N]H(OH)CH2@39)CH3)C[s=N]H(OH)CH2@31)CH3)C[s=N]H(OH)CH2@23)CH3)CH2CH2@8)CH3)CH2C[s=N]H(OH)C[s=I]@3(CH(CH2CH2@3)C[107]CH2OC(=O)CH=@107)CH3
554,-0.74,0.48,325,145.897,-1.9168,1.1768,-1.9164,1.1764000000000001,-1.5476,0.8076000000000001,-1.5662,0.8262,Dimethoate,S(P(=S)(OCH3)OCH3)CH2C(=O)NHCH3
555,0.88,-0.8,298,93.078,0.3966,0.4834,-0.0455,0.9255,0.3093,0.5707,-0.0531,0.9331,"1,5-Dimethoxydiethyl ether",O(CH2CH2OCH3)CH2CH2OCH3
556,-6.08,3.12,482,204.25,-5.1448,-0.9352,-5.1925,-0.8875000000000002,-5.7891,-0.2908999999999997,-5.6775,-0.40249999999999986,b-Endosulfan,ClC[2]C[3:s=N]HC[s=I]H(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH2OS(OCH2@3)=O
557,-5.93,3.12,382,204.25,-5.1448,-0.7851999999999997,-5.1925,-0.7374999999999998,-5.4804,-0.44959999999999933,-5.3189,-0.6110999999999995,a-Endosulfan,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH2OS(OCH2@3)=O
558,-6.35,4.88,253,203.798,-6.3673,0.017300000000000537,-6.1622,-0.1877999999999993,-5.8316,-0.5183999999999997,-5.833,-0.5169999999999995,Endrin,ClC[2]C[3]HCH(C[7]HC[9]HOCH@9CH@3CH2@7)C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl
559,-2.7,3.37,298,150.289,-2.1268,-0.5732000000000004,-1.8085,-0.8915000000000002,-2.1996,-0.5004,-1.8847,-0.8153000000000001,EPTC,S(C(=O)N(CH2CH2CH3)CH2CH2CH3)CH2CH3
560,-2.73,1.82,298,30.221,-2.1965,-0.5335000000000001,-2.05,-0.6800000000000002,-2.2645,-0.4655,-2.1161,-0.6139000000000001,Ethane,CH3CH3
561,-1.82,2.82,298,120.836,-2.1748,0.3547999999999998,-2.1171,0.29710000000000014,-2.0142,0.19420000000000015,-1.9748,0.15480000000000005,Eucalyptol,O[1]C[2](CH2CH2CH(C@1(CH3)CH3)CH2CH2@2)CH3
562,-3.3,2.24,383,152.838,-2.5537,-0.7462999999999997,-2.3832,-0.9167999999999998,-2.6637,-0.6362999999999999,-2.6849,-0.6151,Fenfuram,O[1]C(=C(C(=O)NHC[8]=CHCH=CHCH=CH@8)CH=CH@1)CH3
563,-5.22,3.65,363,187.1,-5.3343,0.11430000000000007,-5.7502,0.5302000000000007,-5.2592,0.039200000000000124,-5.5859,0.3658999999999999,Fluorodifen,FC(F)(F)C[5]=CHC(N[+1](O[-1])=O)=C(OC[14]=CHCH=C(N[+1](O[-1])=O)CH=CH@14)CH=CH@5
564,-1.41,2.3,298,65.445,-2.6112,1.2012000000000003,-2.7803,1.3703,-2.6159,1.2059,-2.6676,1.2576000000000003,Halothane,BrCH(Cl)C(F)(F)F
565,-6.08,5.46,369,200.597,-6.5662,0.4862000000000002,-6.4885,0.4085000000000001,-6.207,0.12699999999999978,-6.0986,0.018600000000000172,Heptachlor,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH=CHCH@3Cl
566,-5.66,6.25,333,242.653,-7.0721,1.4120999999999997,-6.9729,1.3129,-6.6495,0.9894999999999996,-6.5142,0.8541999999999996,Leptophos,BrC[2]=C(Cl)CH=C(OP(=S)(OCH3)C[16]=CHCH=CHCH=CH@16)C(Cl)=CH@2
567,-4.43,3.99,386,152.371,-4.5897,0.15969999999999995,-4.6013,0.17130000000000045,-4.6975,0.26750000000000007,-4.588,0.15800000000000036,Lindane,ClC[2]HCH(Cl)CH(Cl)CH(Cl)CH(Cl)CH@2Cl
568,-5.46,4.92,344,183.911,-5.5046,0.04459999999999997,-5.5262,0.06620000000000026,-5.5923,0.13229999999999986,-5.663,0.2030000000000003,Nitrofen,ClC[2]=C(OC[5]=CHCH=C(N[+1](O[-1])=O)CH=CH@5)CH=CHC(Cl)=CH@2
569,-4.29,3.84,279,186.905,-4.0949,-0.19510000000000005,-4.053,-0.2370000000000001,-3.9878,-0.3022,-4.0024,-0.2876000000000003,Parathion,S=P(OC[4]=CHCH=C(N[+1](O[-1])=O)CH=CH@4)(OCH2CH3)OCH2CH3
570,-3.41,3.9,298,162.773,-2.4898,-0.9202000000000004,-2.1381,-1.2719,-2.5671,-0.8429000000000002,-2.2558,-1.1542000000000003,Pebulate,S(C(=O)N(CH2CH2CH2CH3)CH2CH3)CH2CH2CH3
571,-6.29,7.15,309,278.013,-6.6584,0.3684000000000003,-6.4615,0.17149999999999999,-6.5909,0.3009000000000004,-6.4862,0.19620000000000015,Permethrin,ClC(Cl)=CHC[6]HC(CH@6C(OCH2C[16]=CHC(OC[21]=CHCH=CHCH=CH@21)=CHCH=CH@16)=O)(CH3)CH3
572,-7.04,6.18,292,238.797,-6.4604,-0.5796000000000001,-6.7682,-0.2717999999999998,-6.3475,-0.6924999999999999,-6.5067,-0.5332999999999997,Perthane,ClCH(Cl)CH(C[7]=CHCH=C(CH=CH@7)CH2CH3)C[24]=CHCH=C(CH=CH@24)CH2CH3
573,-4.78,3.46,416,216.739,-3.8276,-0.9524000000000004,-3.6291,-1.1509,-4.0165,-0.7635000000000005,-3.8771,-0.9029000000000003,Phenmedipham,O(C[2]CH=C(NHC(OCH3)=O)CH=CHCH=@2)C(=O)NHC[25]CH=C(CH=CHCH=@25)CH3
574,-4.01,3.42,414,219.56,-3.9709,-0.03909999999999991,-3.9749,-0.03509999999999991,-3.7765,-0.23349999999999982,-3.7671,-0.24289999999999967,Prasterone,O=C[2]C[3](CH(C[6]HCH(C[10](C(=CHCH2@6)CH2CH(OH)CH2CH2@10)CH3)CH2CH2@3)CH2CH2@2)CH3
575,-2.78,3.18,358,145.505,-3.667,0.887,-3.5683,0.7883,-3.9192,1.1392000000000002,-3.9637,1.1837,Propanil,ClC[2]CH=C(NHC(=O)CH2CH3)CH=CHC=@2Cl
576,-5.82,4.16,419,152.948,-6.2418,0.4217999999999993,-6.5657,0.7456999999999994,-6.4765,0.6564999999999994,-6.7696,0.9495999999999993,Quintozene,ClC[2]=C(N[+1](O[-1])=O)C(Cl)=C(Cl)C(Cl)=C@2Cl
577,-10.22,7.01,578,192.057,-7.6162,-2.6038000000000006,-7.2244,-2.9956000000000005,-7.9166,-2.303400000000001,-7.7229,-2.4971000000000005,TCDD,ClC[2]CH=C[5]OC[7]C(OC@5=CHC=@2Cl)=CHC(Cl)=C(Cl)CH=@7
578,-4.88,6.18,302,201.615,-4.8427,-0.03730000000000011,-4.2905,-0.5895000000000001,-5.0394,0.15939999999999976,-4.392,-0.48799999999999955,Triallate,ClC(CH2SC(=O)N(CH(CH3)CH3)CH(CH3)CH3)=C(Cl)Cl
